	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
HLA-DRB6	1.41448756776123e-14	1.57082878398568	0.465	0.156	2.1000896918551e-10	MF5	HLA-DRB6
GPSM3	3.68211914449394e-14	0.472198327754639	0.407	0.11	5.46684229383015e-10	MF5	GPSM3
ADA2	7.56120597195408e-14	0.469407616748974	0.256	0.046	1.12261225065602e-09	MF5	ADA2
HLA-DRA	7.59517051193972e-14	2.99452946741053	0.837	0.568	1.12765496590769e-09	MF5	HLA-DRA
GNLY	1.25678134853813e-13	1.18860620148896	0.407	0.127	1.86594326817457e-09	MF5	GNLY
HLA-DQA1	1.28452875054144e-13	1.23303722630189	0.337	0.087	1.90713983592888e-09	MF5	HLA-DQA1
SMAP2	2.47394329178009e-13	0.608453305307315	0.686	0.322	3.6730636053059e-09	MF5	SMAP2
CELF2	2.86274882274015e-13	0.363971341758376	0.337	0.081	4.25032317712231e-09	MF5	CELF2
CDC42SE2	5.42488598656339e-13	0.374579441324357	0.337	0.083	8.05432822425067e-09	MF5	CDC42SE2
CD69	1.12346476769006e-12	0.690723477337332	0.337	0.089	1.66800814058943e-08	MF5	CD69
GNG2	1.53442508545607e-12	0.39243480588207	0.291	0.065	2.27816092437662e-08	MF5	GNG2
HLA-DPA1	1.65767328986695e-12	1.98784310351413	0.628	0.343	2.46114753346546e-08	MF5	HLA-DPA1
IQGAP2	3.84925508133283e-12	0.443742733355628	0.256	0.052	5.71498901925486e-08	MF5	IQGAP2
ALOX5AP	6.07333340036801e-12	0.50624018890771	0.267	0.059	9.01707809952639e-08	MF5	ALOX5AP
RNASET2	7.5425537711309e-12	0.52774731701922	0.326	0.087	1.1198429583998e-07	MF5	RNASET2
CNTRL	1.24789191885127e-11	0.325266641076895	0.267	0.059	1.85274513191847e-07	MF5	CNTRL
RPL27A	1.26083731615557e-11	0.496141217368782	1	1	1.87196516329617e-07	MF5	RPL27A
RPS29	2.12643565983116e-11	0.580817206714596	0.988	0.992	3.15711902415132e-07	MF5	RPS29
RPL28	2.80727425115415e-11	0.702066942839907	0.988	0.927	4.16796008068857e-07	MF5	RPL28
CTSH	2.82696401955572e-11	0.645290073487686	0.279	0.069	4.19719347983438e-07	MF5	CTSH
CXCL16	3.28837965673698e-11	0.481155497049268	0.291	0.074	4.8822572763574e-07	MF5	CXCL16
TMSB102	5.98109740110532e-11	0.561110845201646	1	0.993	8.88013531142107e-07	MF5	TMSB10
CYBA1	9.14688621173949e-11	0.798784517411465	0.698	0.405	1.35803819585696e-06	MF5	CYBA
RPS191	1.00547721788224e-10	0.550526704093347	1	0.996	1.49283202538976e-06	MF5	RPS19
IL321	1.366574927219e-10	0.704961286160661	0.535	0.223	2.02895379444205e-06	MF5	IL32
CCL4L2	1.66764640441546e-10	1.37133290032634	0.663	0.408	2.47595461663563e-06	MF5	CCL4L2
RPL11	1.8129391517838e-10	0.515163045390207	1	0.999	2.69167075865341e-06	MF5	RPL11
MS4A6A	2.52840974795598e-10	0.615397699177112	0.291	0.078	3.75392995279024e-06	MF5	MS4A6A
RGS2	2.52927333179402e-10	0.76806593231349	0.488	0.205	3.75521211571459e-06	MF5	RGS2
ABRACL	5.85146792241238e-10	0.529266277148203	0.395	0.141	8.68767442440567e-06	MF5	ABRACL
SAT1	6.18889856075375e-10	1.30283841016926	0.837	0.599	9.18865769315109e-06	MF5	SAT1
TNFRSF1B	7.10897559744451e-10	0.342882451429431	0.256	0.065	1.05546960695259e-05	MF5	TNFRSF1B
TSC22D3	8.5125372743747e-10	0.618203477860398	0.895	0.688	1.26385640912641e-05	MF5	TSC22D3
BTG1	1.10329673411073e-09	0.647616163318423	0.953	0.805	1.6380646611342e-05	MF5	BTG1
HLA-C	1.60374387520976e-09	0.503068000835222	0.988	0.949	2.38107853152393e-05	MF5	HLA-C
EVL	1.74359169235682e-09	0.437262226521011	0.326	0.102	2.58871058564218e-05	MF5	EVL
RPS231	6.7587045969209e-09	0.41539918560301	1	0.996	0.000100346487150485	MF5	RPS23
ID2	6.89347787198553e-09	0.7996799434138	0.721	0.409	0.000102347465965369	MF5	ID2
HLA-A	9.18882056021086e-09	0.571424268162399	0.977	0.887	0.000136426418857451	MF5	HLA-A
RPS27	1.08287202672191e-08	0.418503926889932	1	1	0.000160774009807402	MF5	RPS27
RPL23A	1.31923713175925e-08	0.446743609435396	1	1	0.000195867136952295	MF5	RPL23A
RPS15	1.56914960583698e-08	0.443439932422438	1	0.996	0.000232971641978616	MF5	RPS15
IRF1	1.63472976601918e-08	0.366445289453029	0.279	0.083	0.000242708328360868	MF5	IRF1
IFNGR1	2.06616131438335e-08	0.525991145115342	0.512	0.253	0.000306762970346496	MF5	IFNGR1
ISG20	2.53360400106364e-08	0.840671156499836	0.349	0.132	0.000376164186037918	MF5	ISG20
RPL34	3.10051041342741e-08	0.450466053095514	1	0.991	0.000460332781081568	MF5	RPL34
RGS10	3.41408789636675e-08	0.40030613717899	0.314	0.106	0.000506889629973572	MF5	RGS10
RPL13	3.83893475802938e-08	0.395188641584415	1	0.995	0.000569966643524621	MF5	RPL13
STK4	4.13810647819171e-08	0.306981363173547	0.349	0.128	0.000614384668817122	MF5	STK4
GMFG1	4.47324144028829e-08	0.641839473801862	0.593	0.349	0.000664142156639603	MF5	GMFG
RARRES3	6.21143839002655e-08	0.571371048619351	0.5	0.249	0.000922212257767242	MF5	RARRES3
RPLP1	6.62258583305867e-08	0.316498592322264	1	1	0.00098325531863422	MF5	RPLP1
DOCK8	7.09104144898656e-08	0.314116595692893	0.267	0.083	0.00105280692393103	MF5	DOCK8
ELF1	7.36907952679775e-08	0.533295945738576	0.477	0.234	0.00109408723734366	MF5	ELF1
HIST1H1D	8.9380953205758e-08	0.467934043525569	0.279	0.093	0.00132703901224589	MF5	HIST1H1D
PIK3IP1	1.53341360965958e-07	0.386060883970867	0.302	0.109	0.00227665918626158	MF5	PIK3IP1
RPS6	1.56464263969787e-07	0.403563997512996	1	0.999	0.00232302492715943	MF5	RPS6
FTL	1.98228371674839e-07	1.65592093814121	1	1	0.00294309663425633	MF5	FTL
RPS21	2.20776570524703e-07	0.464149502858048	0.988	0.948	0.00327786974258026	MF5	RPS21
TMSB4X1	2.48174279811525e-07	0.315311077576559	1	0.995	0.00368464353236172	MF5	TMSB4X
RPL19	2.79453431100792e-07	0.364545626417166	1	1	0.00414904509155345	MF5	RPL19
WWP1	3.12607613254399e-07	0.340124599804008	0.256	0.085	0.00464128523398806	MF5	WWP1
RPS27A	3.45305162881388e-07	0.42565162114689	1	1	0.00512674575329996	MF5	RPS27A
PABPC1	4.14945036479549e-07	0.374729352555433	1	0.98	0.00616068895661186	MF5	PABPC1
C1QC	4.22276562829967e-07	1.33383092519831	0.314	0.128	0.00626954012833652	MF5	C1QC
MIS18BP1	4.45733225297445e-07	0.395683122769611	0.326	0.125	0.00661780119599117	MF5	MIS18BP1
PYCARD	5.0993486309245e-07	0.389140276902839	0.314	0.12	0.0075710029123336	MF5	PYCARD
RPL26	5.66639835254431e-07	0.523992952218499	0.953	0.84	0.00841290163402254	MF5	RPL26
RPL21	6.7238848259722e-07	0.332238203259807	1	0.997	0.00998295180112092	MF5	RPL21
LYAR	6.74930537002025e-07	0.502312148645832	0.291	0.112	0.0100206936828691	MF5	LYAR
SARAF	7.65376797550072e-07	0.448675958063176	0.767	0.536	0.0113635493132259	MF5	SARAF
RPS12	8.38458986259543e-07	0.440174519053011	0.988	0.984	0.0124486005689954	MF5	RPS12
LPAR6	8.67819780164058e-07	0.316744099835816	0.326	0.128	0.0128845202760958	MF5	LPAR6
RPL41	9.47131035272908e-07	0.415450879375617	1	0.974	0.0140620544806969	MF5	RPL41
SAMHD1	1.1167108516461e-06	0.399384828735774	0.453	0.215	0.0165798060143896	MF5	SAMHD1
TNFAIP8	1.29473378033444e-06	0.280139750954905	0.326	0.129	0.0192229124366255	MF5	TNFAIP8
COTL11	1.55407089950439e-06	0.527616717164384	0.326	0.136	0.0230732906449417	MF5	COTL1
RPL30	1.83600475597559e-06	0.392078330876306	0.988	0.999	0.0272591626119695	MF5	RPL30
RPL32	2.04596349433232e-06	0.317901772252162	1	0.992	0.0303764200003519	MF5	RPL32
CCND3	2.72472561224418e-06	0.301896428547894	0.302	0.12	0.0404540011649893	MF5	CCND3
RPL18	3.03951228582761e-06	0.373518194951959	0.988	0.985	0.0451276389076825	MF5	RPL18
IFI16	3.07611377552038e-06	0.459475950735574	0.686	0.46	0.0456710612251511	MF5	IFI16
GLIPR11	3.14229416058938e-06	0.448882219417576	0.5	0.262	0.0466536414022706	MF5	GLIPR1
MGAT1	3.6268621588795e-06	0.399707172738823	0.314	0.132	0.053848022472884	MF5	MGAT1
CCNH	4.03089871929775e-06	0.294189809728174	0.372	0.17	0.0598467532854137	MF5	CCNH
UBA52	4.14897692444338e-06	0.39446152241004	0.988	0.966	0.0615998603972109	MF5	UBA52
MAT2B	5.79886955926103e-06	0.29655773839832	0.535	0.296	0.0860958163463485	MF5	MAT2B
RPS3	6.33650839109994e-06	0.418736613717368	1	0.995	0.0940781400826608	MF5	RPS3
RPL36	6.79481704368439e-06	0.38048459869587	0.988	0.98	0.100882648647582	MF5	RPL36
RPS16	7.0784419211369e-06	0.361221999818713	1	0.996	0.10509362720312	MF5	RPS16
DDIT4	8.56184170215012e-06	0.53122779348149	0.5	0.276	0.127117663751823	MF5	DDIT4
RPL121	1.04880734181692e-05	0.357987853316239	1	0.985	0.155716426039559	MF5	RPL12
RPS20	1.21496364610976e-05	0.357188380972536	1	0.987	0.180385652537917	MF5	RPS20
PER1	1.25248045950023e-05	0.393887609107997	0.407	0.217	0.185955773821999	MF5	PER1
EEF1A1	1.25330171196614e-05	0.290433354477307	1	0.999	0.186077705175613	MF5	EEF1A1
RPL31	1.2677919518659e-05	0.307985299917806	1	1	0.188229071093529	MF5	RPL31
RPL14	1.3488320217036e-05	0.362287297826207	1	0.993	0.200261090262334	MF5	RPL14
ARPC1B	1.44674610994939e-05	0.286525210419953	0.291	0.122	0.214798394944186	MF5	ARPC1B
CTSC1	1.69706119802628e-05	0.490561655577744	0.465	0.26	0.251962676070962	MF5	CTSC
RPL23AP42	1.74874155801526e-05	0.329910000894741	0.605	0.389	0.259635659118525	MF5	RPL23AP42
PRRC2C	2.11886344491543e-05	0.351216744011634	0.616	0.394	0.314587655666593	MF5	PRRC2C
RPL39	2.24728589939742e-05	0.413856915042104	0.977	0.899	0.333654537483535	MF5	RPL39
SP110	2.2624515576373e-05	0.295443275035351	0.314	0.144	0.335906182762411	MF5	SP110
AKAP9	2.32436360925292e-05	0.383522268075844	0.523	0.303	0.34509826506578	MF5	AKAP9
RPL18A	3.65835266177982e-05	0.348452959563155	0.988	0.995	0.54315561969445	MF5	RPL18A
BPTF	3.74154352373616e-05	0.320756845239252	0.465	0.26	0.555506966969108	MF5	BPTF
RPS182	3.93589921514165e-05	0.261917435693606	1	0.999	0.584362956472081	MF5	RPS18
FAU	4.93220986067284e-05	0.318009917410954	1	0.988	0.732285198014097	MF5	FAU
EEF1D	5.29314139917136e-05	0.334541262505072	0.953	0.879	0.785872703534971	MF5	EEF1D
TPT1	5.3438275770462e-05	0.353891772438693	1	0.997	0.79339808036405	MF5	TPT1
CNOT6L	5.44668097593693e-05	0.273987067668355	0.314	0.148	0.808668724497356	MF5	CNOT6L
HSPA1B	6.32252685876458e-05	0.690273999980877	0.651	0.502	0.938705562720777	MF5	HSPA1B
HSPA1A	6.68051180168377e-05	0.663343212769302	0.837	0.707	0.991855587195989	MF5	HSPA1A
NEAT1	7.11432944670318e-05	0.252089818427901	0.593	0.373	1	MF5	NEAT1
CARD16	7.47459831972444e-05	0.400895925133809	0.326	0.16	1	MF5	CARD16
RPL13A1	7.88071276180603e-05	0.298089786921246	1	0.997	1	MF5	RPL13A
MFSD1	8.60503863407173e-05	0.2737866724823	0.384	0.206	1	MF5	MFSD1
RPS14	9.39336189031594e-05	0.332184825030123	1	0.997	1	MF5	RPS14
RPS25	9.71675267222525e-05	0.290996294253912	0.988	0.988	1	MF5	RPS25
LEPROTL1	0.000105587583996516	0.443926607790834	0.465	0.288	1	MF5	LEPROTL1
TMPO	0.000107072482781449	0.467097456061774	0.395	0.223	1	MF5	TMPO
ETS1	0.000107938735529144	0.4673845881238	0.581	0.431	1	MF5	ETS1
RBL2	0.000112598886543242	0.288847112219425	0.442	0.257	1	MF5	RBL2
EMP31	0.000122918555900279	0.296773424042754	0.686	0.478	1	MF5	EMP3
TRIM22	0.000123298067319721	0.412146859438372	0.291	0.143	1	MF5	TRIM22
MALAT11	0.000130795938168167	0.279507561159897	1	1	1	MF5	MALAT1
SGK1	0.000131994295921549	0.641348382906876	0.314	0.162	1	MF5	SGK1
JPT1	0.00015532720789707	0.3460571189225	0.291	0.137	1	MF5	JPT1
UBXN1	0.00016060329645327	0.381807556129591	0.744	0.533	1	MF5	UBXN1
CHD2	0.000162730954345708	0.252568251255433	0.302	0.145	1	MF5	CHD2
VSIR	0.000171527015495198	0.305030679272026	0.43	0.25	1	MF5	VSIR
KIAA1551	0.00017725892934277	0.389452312167577	0.314	0.167	1	MF5	KIAA1551
RNASE1	0.000177688029135274	0.678312328086736	0.267	0.121	1	MF5	RNASE1
C1QA	0.000205168164748793	1.14458442371778	0.256	0.125	1	MF5	C1QA
SERPINB1	0.000217982605174258	0.252183214278345	0.349	0.184	1	MF5	SERPINB1
PLIN2	0.000249669727279899	0.641683834873949	0.419	0.273	1	MF5	PLIN2
PRPF4B	0.000257044939931922	0.298076439367851	0.477	0.285	1	MF5	PRPF4B
RPL38	0.000274677479774039	0.337333908252718	0.988	0.973	1	MF5	RPL38
SOD2	0.000278082952458567	0.340821187735093	0.302	0.153	1	MF5	SOD2
M6PR	0.000280554153062178	0.258692774478971	0.314	0.164	1	MF5	M6PR
MOB1A	0.000290125489488611	0.271626334040614	0.523	0.339	1	MF5	MOB1A
RPL24	0.000295790400149585	0.2934668198388	1	0.985	1	MF5	RPL24
ZFAS1	0.000325544174682164	0.354622726803361	0.686	0.51	1	MF5	ZFAS1
REX1BD	0.000334931256018299	0.323723828374202	0.523	0.343	1	MF5	REX1BD
SNHG6	0.00037286112214253	0.35995743407231	0.698	0.528	1	MF5	SNHG6
RPS13	0.000409036515911893	0.310411131860922	1	0.999	1	MF5	RPS13
RPS24	0.0004158392718403	0.309553159466626	0.988	0.966	1	MF5	RPS24
DNAJB1	0.000419203299822338	0.647386252629996	0.593	0.415	1	MF5	DNAJB1
HERPUD1	0.000421266154627266	0.357666826230321	0.512	0.336	1	MF5	HERPUD1
RPS11	0.000438552765767638	0.293025405179099	1	0.966	1	MF5	RPS11
SNHG5	0.000450563120263935	0.304519103421522	0.698	0.499	1	MF5	SNHG5
HLA-F	0.00047473114952545	0.346118501058825	0.593	0.4	1	MF5	HLA-F
CCL3	0.000521367088459434	0.764079193818905	0.256	0.136	1	MF5	CCL3
SF3B1	0.000572897123042386	0.314261706841767	0.872	0.742	1	MF5	SF3B1
OAZ1	0.000649926417302628	0.381015678892151	0.907	0.817	1	MF5	OAZ1
FLII	0.00069231070552239	0.307542311767599	0.5	0.336	1	MF5	FLII
ITSN2	0.000694811255797568	0.283420841841264	0.407	0.24	1	MF5	ITSN2
RNF213	0.000698700156708288	0.268833305618218	0.291	0.149	1	MF5	RNF213
BLVRB1	0.000801870345188164	0.369486659435351	0.419	0.265	1	MF5	BLVRB
RPS2	0.000815298558256727	0.260662903383069	1	0.996	1	MF5	RPS2
ARGLU1	0.00081662885701913	0.311866339762495	0.558	0.384	1	MF5	ARGLU1
RPS15A	0.000831916697334874	0.355858247564753	0.907	0.873	1	MF5	RPS15A
ARHGAP151	0.00105004108544067	0.274822347358715	0.465	0.301	1	MF5	ARHGAP15
C1QB	0.00114058009107072	1.51330803010351	0.302	0.176	1	MF5	C1QB
PSMB9	0.00114267875548571	0.352254529723011	0.5	0.33	1	MF5	PSMB9
RSL1D1	0.00119408287241209	0.357719662525543	0.605	0.474	1	MF5	RSL1D1
RPS4X	0.00122344136821884	0.280834620391984	0.977	0.914	1	MF5	RPS4X
CFLAR	0.00136338157544551	0.265124575964258	0.477	0.318	1	MF5	CFLAR
EWSR1	0.00142234166355039	0.259476170546586	0.558	0.38	1	MF5	EWSR1
HMGB2	0.00142381514880005	1.02060714374024	0.488	0.386	1	MF5	HMGB2
CSGALNACT2	0.00156786359026841	0.253762519352193	0.314	0.178	1	MF5	CSGALNACT2
RIPK2	0.0016011262457569	0.265868334701451	0.256	0.132	1	MF5	RIPK2
DCAF7	0.00162060455301845	0.255818203980327	0.419	0.264	1	MF5	DCAF7
HSPH1	0.00165942731874393	0.305197278004372	0.302	0.172	1	MF5	HSPH1
LSM14A	0.001677119813137	0.326259321190066	0.5	0.358	1	MF5	LSM14A
MT-TV	0.00183738969268802	0.284362504915977	0.442	0.293	1	MF5	MT-TV
SNX5	0.00188211715928484	0.264153500064309	0.372	0.231	1	MF5	SNX5
SMNDC1	0.00199193126628161	0.257843460563937	0.372	0.225	1	MF5	SMNDC1
GRB2	0.00221430883944786	0.273717434119332	0.5	0.346	1	MF5	GRB2
LITAF	0.00236643202812522	0.358229800272727	0.512	0.384	1	MF5	LITAF
RPL36AL	0.00237439670510679	0.387337605329312	0.826	0.783	1	MF5	RPL36AL
RBM8A	0.00253816080508015	0.307023520736511	0.756	0.602	1	MF5	RBM8A
USP10	0.00274024617167147	0.275698408173131	0.384	0.245	1	MF5	USP10
PAK2	0.00303875892363476	0.271418318029744	0.477	0.319	1	MF5	PAK2
RPL35	0.00319625515636252	0.257243088087155	0.988	0.981	1	MF5	RPL35
RPS10	0.00348112248393683	0.300223996998238	0.593	0.468	1	MF5	RPS10
SP100	0.00366545450202908	0.356640808106396	0.593	0.428	1	MF5	SP100
GNAI2	0.00412727110538853	0.295878598114477	0.698	0.575	1	MF5	GNAI2
SMC3	0.00538099736078164	0.337935087649155	0.442	0.327	1	MF5	SMC3
HSP90AA1	0.00571260156777345	0.350742361104586	0.977	0.911	1	MF5	HSP90AA1
AHNAK1	0.00582082145462424	0.323962835538343	0.733	0.664	1	MF5	AHNAK
CD44	0.00637696222964602	0.263205672944643	0.477	0.357	1	MF5	CD44
PPP1R15A	0.0065325382320454	0.301147244784798	0.453	0.323	1	MF5	PPP1R15A
PSME2	0.00653648895025226	0.256494488651852	0.651	0.472	1	MF5	PSME2
CSTB	0.00681284794367883	0.296123603216748	0.663	0.529	1	MF5	CSTB
ETS2	0.0075612393203628	0.396431511346426	0.337	0.226	1	MF5	ETS2
GPBP1	0.0075977939782757	0.255137234822249	0.384	0.266	1	MF5	GPBP1
RPL27	0.00767589340315217	0.291466668759529	1	0.985	1	MF5	RPL27
BUB3	0.00957024094857595	0.260488483690798	0.43	0.316	1	MF5	BUB3
